,id,x,y,cluster
1433,1433,8.214877,-59.481840000000005,3
1434,1434,8.073433,-21.71415,3
1435,1435,-50.084175,12.086224000000001,4
1436,1436,1.6287082,63.212185,7
1437,1437,-40.204421999999994,-42.137904999999996,5
1438,1438,15.709644,-55.42994300000001,3
1439,1439,-46.506607,3.8809597,4
1440,1440,9.911011,-28.467777,3
1441,1441,-8.683475,9.401515,0
1442,1442,11.870954,-41.857994,3
1443,1443,23.37063,7.1744413,-1
1444,1444,4.0506163,-32.7917,3
1445,1445,4.6003394,58.194419999999994,7
1446,1446,10.029067,16.491346,0
1447,1447,-32.480637,57.337013,1
1448,1448,42.94525,32.47037,2
1449,1449,-0.22662944,31.976707,0
1450,1450,12.030887,-17.515307999999997,3
1451,1451,34.803226,25.486995999999998,2
1452,1452,3.7759519999999998,-51.66706,3
1453,1453,5.871258999999999,25.12122,0
1454,1454,-59.0591,11.074732000000001,4
1455,1455,66.52306999999999,-4.2265606,6
1456,1456,65.0091,16.880926000000002,8
1457,1457,-70.667694,5.6017694,4
1458,1458,-3.0133767000000002,10.684157,0
1459,1459,-38.349693,-44.901416999999995,5
1460,1460,11.588403999999999,21.207629999999998,0
1461,1461,-62.075924,10.652039,4
1462,1462,50.551044,26.963163,2
1463,1463,39.183735,21.656101,2
1464,1464,19.37826,-21.730999,3
1465,1465,3.0209603,-43.685629999999996,3
1466,1466,-56.046195999999995,10.366653,4
1467,1467,-58.313156000000006,2.910214,4
1468,1468,-40.88346,-30.387276,5
1469,1469,12.094789,-23.79162,3
1470,1470,-30.741056,-10.475189,5
1471,1471,52.881530000000005,25.953552,2
1472,1472,-44.931484000000005,12.82108,4
1473,1473,-64.28808000000001,10.214361,4
1474,1474,12.371354,-23.467922,3
1475,1475,-41.11155,50.035507,1
1476,1476,2.024036,17.293402,0
1477,1477,-27.868559,-18.57922,5
1478,1478,-12.730027999999999,11.932536,0
1479,1479,16.524652,-42.861393,3
1480,1480,54.509354,-12.348161,6
1481,1481,-39.17791,49.904495000000004,1
1482,1482,42.15067,27.232317,2
1483,1483,-44.94207,3.799174,4
1484,1484,66.80445,17.193594,8
1485,1485,23.360186,-48.59926,3
1486,1486,-8.08,26.235691,0
1487,1487,-39.25157,56.48566999999999,1
1488,1488,49.429127,-2.2566113,6
1489,1489,-11.525115,23.409328,0
1490,1490,48.229496000000005,28.053266999999998,2
1491,1491,-34.162056,-29.219093,5
1492,1492,-28.374214000000002,-26.689407,5
1493,1493,0.9449779,19.033731,0
1494,1494,15.460234,-34.460716,3
1495,1495,-11.223123,24.92135,0
1496,1496,-63.888462,-0.56217855,4
1497,1497,-43.469635,-26.783537,5
1498,1498,2.418307,36.434235,0
1499,1499,14.167508999999999,-12.652376,3
1500,1500,10.7492,18.964104000000003,0
1501,1501,39.429320000000004,30.429170000000003,2
1502,1502,-3.2740405,33.999584000000006,0
1503,1503,10.581809,-40.586628000000005,3
1504,1504,21.086029999999997,-35.224274,3
1505,1505,3.4131646,-43.458529999999996,3
1506,1506,8.146855,59.2446,7
1507,1507,-33.573887,-20.893063,5
1508,1508,20.407598,-22.32116,3
1509,1509,-47.88315,8.540997500000001,4
1510,1510,19.139729,-61.361630000000005,3
1511,1511,4.6881185,-44.03569,3
1512,1512,-47.892647,5.40874,4
1513,1513,20.498358,-13.010928,3
1514,1514,-61.612044999999995,8.210358,4
1515,1515,41.146454,34.149254,2
1516,1516,60.573803000000005,-11.076642999999999,6
1517,1517,-14.669601,24.276085000000002,0
1518,1518,59.32768000000001,-7.821046000000001,6
1519,1519,-0.93821925,12.954649,0
1520,1520,43.370205,25.864957999999998,2
1521,1521,15.783303,-62.549126,3
1522,1522,71.29828,2.64221,6
1523,1523,-52.434563,13.911067000000001,4
1524,1524,-26.900093,-21.897276,5
1525,1525,16.128647,-8.07732,3
1526,1526,64.15415,-4.5653863,6
1527,1527,14.53413,-51.608967,3
1528,1528,0.24950999999999998,21.741318,0
1529,1529,-34.0559,55.412422,1
1530,1530,-23.546934,-23.306225,5
1531,1531,9.09497,-43.45491,3
1532,1532,15.648136,-47.982334,3
1533,1533,-25.593014,-16.898888,5
1534,1534,-58.08746,8.617859,4
1535,1535,-64.146614,-4.355006700000001,4
1536,1536,-59.134438,4.486127,4
1537,1537,-31.929432000000002,52.278996,1
1538,1538,40.64614,15.663889999999999,2
1539,1539,-32.640716999999995,-41.516624,5
1540,1540,-47.119915,8.108313,4
1541,1541,-41.683914,-46.739742,5
1542,1542,45.615177,35.998546999999995,2
1543,1543,64.71706999999999,-8.237314999999999,6
1544,1544,57.650463,2.7962942,6
1545,1545,-40.98147,-24.212551,5
1546,1546,15.741612,-27.417403999999998,3
1547,1547,0.9223963,19.096222,0
1548,1548,53.561455,-12.71748,6
1549,1549,56.166824,-3.7841413,6
1550,1550,-50.89014,14.772383,4
1551,1551,-1.8246785,39.740685,0
1552,1552,12.449465,-8.33407,3
1553,1553,7.357437599999999,58.89962,7
1554,1554,-24.895111,-26.036823000000002,5
1555,1555,51.202473,-8.570235,6
1556,1556,37.126125,35.45061,2
1557,1557,10.665956,-47.553646,3
1558,1558,4.926438,36.812115000000006,0
1559,1559,-4.096678,32.224000000000004,0
1560,1560,10.486927,-17.7474,3
1561,1561,-63.259575,10.175828,4
1562,1562,-11.971805,38.915276,0
1563,1563,17.081081,-25.58353,3
1564,1564,-64.88818,12.26215,4
1565,1565,-12.658967,35.136925,0
1566,1566,-34.03573,-40.230015,5
1567,1567,60.68419300000001,-2.1850672,6
1568,1568,-66.52226,2.2616324,4
1569,1569,-25.638123,-26.75455,5
1570,1570,59.921319999999994,-12.738373,6
1571,1571,5.3494954,15.514351999999999,0
1572,1572,-32.990887,-28.867884000000004,5
1573,1573,-41.78344,53.82786,1
1574,1574,-19.921460999999997,-24.855103,5
1575,1575,-60.369823,14.022394,4
1576,1576,39.368164,34.226833,2
1577,1577,-29.572709999999997,-28.230051,5
1578,1578,59.96226,-11.109736,6
1579,1579,11.709868,-54.448235,3
1580,1580,57.160140000000006,-0.008447735,6
1581,1581,9.184133000000001,-56.961735,3
1582,1582,15.025435,-21.418348,3
1583,1583,39.91165,25.929953,2
1584,1584,53.347347,-9.535076,6
1585,1585,-31.179035,56.62724300000001,1
1586,1586,3.9053252,-52.446503,3
1587,1587,45.503063,31.619894,2
1588,1588,26.140052999999998,-12.368903999999999,3
1589,1589,-3.355228,28.968465999999996,0
1590,1590,-2.5597577,36.97274,0
1591,1591,50.40918,-5.110442,6
1592,1592,-2.4155933999999997,29.558923999999998,0
1593,1593,-54.203762,10.557564,4
1594,1594,55.826840000000004,-5.818392,6
1595,1595,24.837532,-23.60809,3
1596,1596,41.344276,31.885834000000003,2
1597,1597,-16.62329,32.192440000000005,0
1598,1598,43.425808,22.987254999999998,2
1599,1599,-54.264446,6.963444,4
1600,1600,-10.051458,32.600124,0
1601,1601,58.69124,-7.3516765,6
1602,1602,3.84407,28.916359000000003,0
1603,1603,11.428275,25.912520999999998,0
1604,1604,-44.403999999999996,47.233326,1
1605,1605,13.341660999999998,-57.235126,3
1606,1606,-3.2325218,30.598112,0
1607,1607,-4.023203,33.858826,0
1608,1608,9.4560795,-42.43866,3
1609,1609,16.97111,-60.142723,3
1610,1610,19.919704,-25.589458,3
1611,1611,-41.70153,53.793459999999996,1
1612,1612,-65.38385,14.670765,4
1613,1613,18.565014,-48.75375,3
1614,1614,5.8933535,29.343436999999998,0
1615,1615,8.339395,58.372097,7
1616,1616,-38.734905,-45.173088,5
1617,1617,-33.122659999999996,-23.312017,5
1618,1618,-9.932152,40.80042,0
1619,1619,-45.554478,49.943638,1
1620,1620,50.701846999999994,26.316246000000003,2
1621,1621,-47.34565,-0.37078738,4
1622,1622,1.0856857,62.030395999999996,7
1623,1623,-33.01413,-31.596155,5
1624,1624,-34.85058,44.420837,1
1625,1625,-15.128992000000002,30.932703000000004,0
1626,1626,25.61496,-11.973914,3
1627,1627,-59.450493,-2.9074578,4
1628,1628,38.91454,22.402628,2
1629,1629,15.763942000000002,-42.985394,3
1630,1630,55.76894,-1.8397771,6
1631,1631,4.6005926,20.245384,0
1632,1632,-1.8540255,39.920429999999996,0
1633,1633,4.3110065,60.837112,7
1634,1634,21.87714,-17.648335999999997,3
1635,1635,-32.172509999999996,-20.652668,5
1636,1636,4.7119155,-49.500584,3
1637,1637,2.4055142000000003,7.4368419999999995,0
1638,1638,54.84369,30.529596,2
1639,1639,0.60063124,-40.267483,3
1640,1640,-61.17658,6.393981,4
1641,1641,6.603522,-18.159979999999997,3
1642,1642,51.575379999999996,-9.639305,6
1643,1643,-37.068825,-43.171135,5
1644,1644,-7.0831704,8.453794,0
1645,1645,14.189714000000002,-9.793778,3
1646,1646,-32.2956,-43.670002000000004,5
1647,1647,13.106273,-21.981047,3
1648,1648,15.708497,-42.866726,3
1649,1649,3.3895333,61.18320500000001,7
1650,1650,53.74645,-3.0616252,6
1651,1651,-7.347883,31.462364,0
1652,1652,-9.113536,11.735986,0
1653,1653,-57.710106,5.419746400000001,4
1654,1654,5.265418,-15.077039000000001,3
1655,1655,-4.854509999999999,11.972047,0
1656,1656,17.076357,-15.397322,3
1657,1657,-38.84386,6.319316000000001,4
1658,1658,-41.320254999999996,-27.414528000000004,5
1659,1659,38.578182,14.80132,2
1660,1660,-23.118567000000002,-17.670666,5
1661,1661,-11.714856,22.325470000000003,0
1662,1662,72.826515,2.923207,6
1663,1663,-6.619184,41.905975,0
1664,1664,2.2725668,31.360212,0
1665,1665,13.015485,-47.474358,3
1666,1666,57.105804000000006,-4.8961654,6
1667,1667,-5.573760500000001,7.8637614000000005,0
1668,1668,6.354856,62.388096,7
1669,1669,37.123356,35.633720000000004,2
1670,1670,0.861353,60.82244,7
1671,1671,2.1442257999999996,63.23743399999999,7
1672,1672,12.830452000000001,-57.626090000000005,3
1673,1673,-52.260418,13.782798000000001,4
1674,1674,2.9726176,64.92275,7
1675,1675,-41.165775,5.2748384,4
1676,1676,-38.64501,-45.19794,5
1677,1677,-67.17823,-2.8169565,4
1678,1678,-35.320488,-43.9827,5
1679,1679,4.344411,64.0389,7
1680,1680,-63.901672,6.895445,4
1681,1681,-57.342686,4.3120437,4
1682,1682,59.023540000000004,29.489323,2
1683,1683,53.76186800000001,0.7078007,6
1684,1684,-67.39699,10.795513,4
1685,1685,-33.948963,57.24351,1
1686,1686,39.433617,24.582397,2
1687,1687,6.9942082999999995,15.412941,0
1688,1688,10.115396,56.068604,7
1689,1689,-56.924152,2.0175495,4
1690,1690,-25.365906,-19.320217,5
1691,1691,-4.2223406,6.65291,0
1692,1692,14.801592999999999,-44.052273,3
1693,1693,-39.31296,56.746304,1
1694,1694,11.869584,26.35473,0
1695,1695,22.902912,-49.279808,3
1696,1696,50.7193,25.4734,2
1697,1697,0.78857046,17.334675,0
1698,1698,4.275351000000001,52.225190000000005,7
1699,1699,-36.42034,52.439640000000004,1
1700,1700,4.2569385,56.338145999999995,7
1701,1701,73.21318000000001,2.1619625,6
1702,1702,60.40285,-9.18256,6
1703,1703,25.83869,-11.839901,3
1704,1704,37.071037,28.785877000000003,2
1705,1705,-15.374779,19.38414,0
1706,1706,-52.203568,1.3463513999999999,4
1707,1707,-28.580702000000002,-16.2312,5
1708,1708,8.825961,-58.465,3
1709,1709,9.393989999999999,-42.15459,3
1710,1710,66.13414,17.368628,8
1711,1711,13.921706,-23.427256,3
1712,1712,7.667389999999999,-17.418121,3
1713,1713,-57.805363,18.91103,4
1714,1714,-2.2597492000000003,31.058740000000004,0
1715,1715,59.482254000000005,-8.054886999999999,6
1716,1716,12.45974,-10.221630000000001,3
1717,1717,12.360092999999999,-13.800507999999999,3
1718,1718,-33.637512,48.736458,1
1719,1719,-36.7017,-21.02305,5
1720,1720,-61.49139399999999,18.35325,4
1721,1721,-34.86587,51.48607,1
1722,1722,49.118179999999995,-8.3613205,6
1723,1723,60.499596,0.15615043,6
1724,1724,-40.09231,-43.656956,5
1725,1725,60.850986,-0.7560427,6
1726,1726,-28.928225,-13.575687,5
1727,1727,-9.815099,33.30165,0
1728,1728,1.3744501,29.439419,0
1729,1729,-55.966069999999995,-1.75079,4
1730,1730,7.354107000000001,-23.696976,3
1731,1731,-10.295959,25.620213,0
1732,1732,13.783078,-40.02915,3
1733,1733,21.667234,-12.977469000000001,3
1734,1734,37.831734000000004,30.471502,2
1735,1735,-36.10037,-25.27337,5
1736,1736,-40.51543,52.758953000000005,1
1737,1737,-45.55465,49.97097,1
1738,1738,3.7330019999999995,56.976715000000006,7
1739,1739,-30.923065,47.8257,1
1740,1740,-12.954225,29.778389,0
1741,1741,19.701237,-32.645176,3
1742,1742,33.460682,29.630378999999998,2
1743,1743,-33.97017,-42.236779999999996,5
1744,1744,57.2389,-13.219266000000001,6
1745,1745,14.482576000000002,30.239520000000002,0
1746,1746,-13.01602,37.53232,0
1747,1747,-1.5242218,-42.076103,3
1748,1748,-55.75625,8.803878,4
1749,1749,-25.992268,-17.469204,5
1750,1750,-67.339005,6.181121,4
1751,1751,-15.237134,33.76283,0
1752,1752,-1.4891374,10.743258,0
1753,1753,8.136325,-60.96291,3
1754,1754,-38.85232,-43.434032,5
1755,1755,-40.342766,4.5889926,4
1756,1756,5.138946,34.818787,0
1757,1757,-33.41382,-19.522489999999998,5
1758,1758,4.0711894,-42.258327,3
1759,1759,18.304426,-22.820028,3
1760,1760,17.075417,-18.586473,3
1761,1761,-35.378906,50.639606,1
1762,1762,3.6205410000000002,38.998325,0
1763,1763,-41.639755,4.688118,4
1764,1764,-57.851259999999996,18.245312,4
1765,1765,14.356213,-21.329165,3
1766,1766,58.06973299999999,29.447740000000003,2
1767,1767,42.158153999999996,30.717470000000002,2
1768,1768,-4.28579,30.890666999999997,0
1769,1769,-3.7220736000000003,15.496804000000001,0
1770,1770,10.961935,-52.048120000000004,3
1771,1771,-8.777596,30.634562,0
1772,1772,-53.890263,-3.8377258999999997,4
1773,1773,16.231832999999998,-51.550568,3
1774,1774,-22.714373000000002,-20.224052,5
1775,1775,10.793068,-19.926085,3
1776,1776,12.281259,-42.15825,3
1777,1777,-28.024557,-28.900505,5
1778,1778,-62.125237,6.9806094,4
1779,1779,17.496613,-9.145531,3
1780,1780,19.966648,-16.78584,3
1781,1781,-27.575201,-18.633987,5
1782,1782,11.5747175,-36.68165,3
1783,1783,-52.22987,11.843117999999999,4
1784,1784,18.388088,-15.441866000000001,3
1785,1785,23.581245000000003,-50.65344,3
1786,1786,-2.2445757,20.945158,0
1787,1787,16.291485,-31.554628000000005,3
1788,1788,58.72334,28.854095,2
1789,1789,-6.257676999999999,8.9730425,0
1790,1790,16.935606,-14.351170999999999,3
1791,1791,-62.501456999999995,17.066446,4
1792,1792,39.385483,15.40364,2
1793,1793,17.363768,-50.884094,3
1794,1794,-34.134174,-29.40495,5
1795,1795,-37.484047,53.031969999999994,1
1796,1796,3.7679489,62.36834,7
1797,1797,-40.684082000000004,2.9567597,4
1798,1798,12.971286,-41.223816,3
1799,1799,-65.98603,9.345256,4
1800,1800,8.23311,63.851856000000005,7
1801,1801,56.275344999999994,29.32222,2
1802,1802,-34.225853,49.961452,1
1803,1803,42.306217,32.449276,2
1804,1804,-62.246727,-0.5007222,4
1805,1805,0.91464883,-45.017567,3
1806,1806,-34.39093,-40.942974,5
1807,1807,47.44323,33.799786,2
1808,1808,-52.28606,13.443417000000002,4
1809,1809,7.7619886,22.79635,0
1810,1810,6.0167294,66.59786,7
1811,1811,-36.334595,-43.734516,5
1812,1812,0.17015971,-48.829815,3
1813,1813,-16.789858,25.773285,0
1814,1814,-36.889904,50.817802,1
1815,1815,-40.49617,-28.818663,5
1816,1816,-41.252734999999994,5.8316565,4
1817,1817,11.82884,-24.201764999999998,3
1818,1818,41.24067,22.816542000000002,2
1819,1819,11.800641,-51.858418,3
1820,1820,24.958466,-42.0966,3
1821,1821,37.587253999999994,17.30219,2
1822,1822,-41.621646999999996,4.896981200000001,4
1823,1823,-7.403690299999999,17.701666,0
1824,1824,-26.413785999999998,-21.748144,5
1825,1825,-34.003593,53.628387,1
1826,1826,8.601281,-40.27536,3
1827,1827,-56.302177,4.910851999999999,4
1828,1828,-40.938225,50.808223999999996,1
1829,1829,4.933281,20.039629,0
1830,1830,18.76309,-36.552917,3
1831,1831,-61.93309,9.355099000000001,4
1832,1832,2.121363,21.191662,0
1833,1833,-1.1792165000000001,37.46427,0
1834,1834,22.363052,-40.84724,3
1835,1835,21.646411999999998,-37.451923,3
1836,1836,-42.21865,52.769135,1
1837,1837,39.04175,33.378326,2
1838,1838,14.420328,-49.240673,3
1839,1839,-54.473892000000006,-0.48514090000000004,4
1840,1840,16.517782,-21.37254,3
1841,1841,-8.310814,32.54286,0
1842,1842,-19.557442,23.525112,0
1843,1843,-51.634014,18.502974,4
1844,1844,12.7232275,-59.068966,3
1845,1845,-59.852074,-6.690353,4
1846,1846,48.663948,34.0475,2
1847,1847,18.561926,-52.273796000000004,3
1848,1848,-35.011333,-17.611544,5
1849,1849,-11.419185,33.641407,0
1850,1850,-28.92475,-39.620106,5
1851,1851,-0.49597479999999994,-51.12631,3
1852,1852,57.615612,-8.7763,6
1853,1853,3.6400943,-46.30682,3
1854,1854,-65.58464000000001,-0.96288013,4
1855,1855,-36.37357,-43.079174,5
1856,1856,18.846119,-20.038754,3
1857,1857,-48.62093,21.006031,4
1858,1858,-41.779152,-44.240272999999995,5
1859,1859,-26.42345,-24.286182,5
1860,1860,-1.7902068,7.9761863,0
1861,1861,63.283832999999994,-7.1244369999999995,6
1862,1862,-18.288776000000002,33.30724,0
1863,1863,-44.617653000000004,4.877485,4
1864,1864,37.942146,22.575882,2
1865,1865,-61.55,-0.19132519,4
1866,1866,37.642727,17.306923,2
1867,1867,-27.703591999999997,-44.756316999999996,5
1868,1868,66.639595,15.867597,8
1869,1869,0.66817755,18.869606,0
1870,1870,-2.0450895,25.33791,0
1871,1871,-29.000296000000002,55.892174,1
1872,1872,24.213620000000002,-46.692116,3
1873,1873,-10.021432,32.808704,0
1874,1874,-56.82665600000001,6.529143,4
1875,1875,43.366978,19.516264000000003,2
1876,1876,-30.098707,-42.453842,5
1877,1877,44.21679,28.537374,2
1878,1878,62.652480000000004,-7.261900999999999,6
1879,1879,6.784187299999999,20.471424,0
1880,1880,-33.732292,-14.941277,5
1881,1881,71.15073000000001,2.0120254,6
1882,1882,-23.350315,-25.543129,5
1883,1883,-8.156594,24.354198,0
1884,1884,19.194167999999998,-51.58729,3
1885,1885,-7.4552570000000005,8.998403,0
1886,1886,38.886154,30.803232,2
1887,1887,-14.871494,20.176004000000002,0
1888,1888,-19.8523,-26.888481,5
1889,1889,-19.475695,-26.231973999999997,5
1890,1890,-1.5259361,-44.290993,3
1891,1891,11.664197,-46.09534,3
1892,1892,-5.4746733,10.993908,0
1893,1893,-44.46028,-45.415863,5
1894,1894,-28.045593,-24.801810999999997,5
1895,1895,-10.871108999999999,38.44088,0
1896,1896,-41.59558,-33.859787,5
1897,1897,19.038618,-7.8583856,3
1898,1898,4.2005124,32.258144,0
1899,1899,-14.669888,40.04014,0
1900,1900,-42.363895,51.38602,1
1901,1901,-10.757363,16.129263,0
1902,1902,-57.763656999999995,3.6777086000000003,4
1903,1903,-0.81863534,-39.550270000000005,3
1904,1904,-56.53816,18.411832999999998,4
1905,1905,8.404133999999999,-41.013940000000005,3
1906,1906,37.827374,27.12902,2
1907,1907,10.002558,28.420637,0
1908,1908,15.776978,-20.716818,3
1909,1909,13.58753,-23.76882,3
1910,1910,4.1592035,63.22297,7
1911,1911,-62.214725,7.632667,4
1912,1912,54.918890000000005,30.523529999999997,2
1913,1913,-12.244381,11.996698,0
1914,1914,7.1207385,18.302782,0
1915,1915,-31.145535,-36.65866,5
1916,1916,-13.224568,9.932319999999999,0
1917,1917,-22.636932,-22.360111,5
1918,1918,22.519592000000003,-21.398796,3
1919,1919,-51.807567999999996,3.7202038999999996,4
1920,1920,6.709801700000001,62.71612,7
1921,1921,-66.28125,13.472517000000002,4
1922,1922,-39.271972999999996,51.865547,1
1923,1923,65.068275,17.188301,8
1924,1924,62.05534399999999,16.7647,8
1925,1925,41.414444,31.257565000000003,2
1926,1926,1.0376443000000002,60.790519999999994,7
1927,1927,-11.746354,28.183878000000004,0
1928,1928,6.04704,-38.030075,3
1929,1929,-33.884007000000004,-48.085471999999996,5
1930,1930,2.485935,56.999435,7
1931,1931,57.08558000000001,-8.13616,6
1932,1932,5.4970360000000005,12.894128,0
1933,1933,-3.9124293,22.067194,0
1934,1934,61.1352,-7.776369,6
1935,1935,23.491846,-56.425709999999995,3
1936,1936,-6.2008386,23.120874,0
1937,1937,11.980454,-24.816785999999997,3
1938,1938,-34.322193,-29.15085,5
1939,1939,-51.327904,-0.13055933,4
1940,1940,6.1007690000000006,-43.308456,3
1941,1941,-66.06959499999999,9.391907000000002,4
1942,1942,-29.462479,-16.141030999999998,5
1943,1943,42.595837,27.576542,2
1944,1944,-42.928616,7.6970634,4
1945,1945,-34.366856,55.161235999999995,1
1946,1946,15.115020000000001,25.038744,0
1947,1947,-46.669544,17.83472,4
1948,1948,39.410942,29.26812,2
1949,1949,-12.52513,9.212556,0
1950,1950,-61.87461,13.628179000000001,4
1951,1951,17.936884,-27.030209999999997,3
1952,1952,-45.632282000000004,49.963867,1
1953,1953,-39.46891,48.371190000000006,1
1954,1954,10.69455,-21.748917000000002,3
1955,1955,36.748264,20.17238,2
1956,1956,7.110717,59.892844999999994,7
1957,1957,-39.717953,44.631565,1
1958,1958,-35.179863,-43.157658000000005,5
1959,1959,37.614388,23.824207,2
1960,1960,-65.469635,-3.2028332,4
1961,1961,67.50933,-10.069306,6
1962,1962,-54.063503000000004,7.434429,4
1963,1963,3.5822712999999995,34.02737,0
1964,1964,7.524425,-24.371439000000002,3
1965,1965,2.6482656,-42.324657,3
1966,1966,35.732468,21.740738,2
1967,1967,15.632905,-23.628122,3
1968,1968,-22.008245000000002,-27.043875,5
1969,1969,-32.30396,-30.780188,5
1970,1970,0.28360936,-48.796192,3
1971,1971,60.282352,-0.80649215,6
1972,1972,-48.875732,3.61089,4
1973,1973,13.934994,-7.560459,3
1974,1974,19.33299,-33.189465000000006,3
1975,1975,-30.173931,-40.129337,5
1976,1976,-32.09492,-22.353138,5
1977,1977,-36.59577,-51.80127,5
1978,1978,44.066673,32.225605,2
1979,1979,67.45257600000001,-10.047137,6
1980,1980,15.4471035,-15.385985999999999,3
1981,1981,-37.781784,-44.155246999999996,5
1982,1982,17.04632,-51.85224,3
1983,1983,1.8712369,38.590862,0
1984,1984,44.592865,22.323849,2
1985,1985,-40.718937,5.950366000000001,4
1986,1986,-36.659878000000006,54.1124,1
1987,1987,-41.259743,-49.766926,5
1988,1988,-10.873078,20.108185,0
1989,1989,-61.55676999999999,5.859874,4
1990,1990,20.148245000000003,-42.47271,3
1991,1991,-51.353413,4.599910700000001,4
1992,1992,-40.70568,49.364222999999996,1
1993,1993,66.18847,2.5814464,6
1994,1994,6.4681997,-49.577690000000004,3
1995,1995,-1.758188,-39.386803,3
1996,1996,-39.87143,-26.737751,5
1997,1997,44.190434,25.0135,2
1998,1998,8.556841,-24.84208,3
1999,1999,3.99179,19.517236999999998,0
2000,2000,3.5779547999999997,28.977587,0
2001,2001,-8.625214,21.372498,0
2002,2002,-33.436134,-28.746415999999996,5
2003,2003,20.397133,-14.21224,3
2004,2004,6.5985966000000005,-19.133882999999997,3
2005,2005,-31.871471000000003,-32.753516999999995,5
2006,2006,28.718796,-8.792913,3
2007,2007,12.868138,34.7153,0
2008,2008,7.616777000000001,-57.66509,3
2009,2009,-3.120707,40.867053999999996,0
2010,2010,65.97836,16.300532999999998,8
2011,2011,-1.056827,24.677645000000002,0
2012,2012,-36.20749,-35.634777,5
2013,2013,60.014313,-8.194924,6
2014,2014,-50.322784000000006,12.814525,4
2015,2015,14.119704,21.445345,0
2016,2016,-41.035790000000006,51.763763,1
2017,2017,40.057774,24.784502,2
2018,2018,23.572142000000003,-22.77964,3
2019,2019,4.7368809999999995,26.318401,0
2020,2020,-32.88622,-45.397408,5
2021,2021,54.399894999999994,0.021477329,6
2022,2022,-52.868004000000006,10.268607000000001,4
2023,2023,-27.747286,-21.657808,5
2024,2024,-52.260063,8.459214999999999,4
2025,2025,37.019985,18.548307,2
2026,2026,-28.627083000000002,-13.850109,5
2027,2027,2.6628327,-53.45607,3
2028,2028,61.34039,-5.5739555,6
2029,2029,-31.610544,-30.91579,5
2030,2030,0.0208327,-44.998154,3
2031,2031,60.111959999999996,18.395266,8
2032,2032,5.2758627,-54.682053,3
2033,2033,11.053749,-21.583296,3
2034,2034,14.525701999999999,-45.97266,3
2035,2035,-13.92041,17.364244,0
2036,2036,-54.892993999999995,13.418026000000001,4
2037,2037,57.184321999999995,-12.538478999999999,6
2038,2038,-6.9392309999999995,14.140162,0
2039,2039,16.55977,-45.78252,3
2040,2040,5.8966417,33.667590000000004,0
2041,2041,-30.01295,-45.544464000000005,5
2042,2042,-38.630276,51.289482,1
2043,2043,-33.599453000000004,56.261143000000004,1
2044,2044,-15.844882,32.65344,0
2045,2045,57.24535,29.787053999999998,2
2046,2046,36.06129,25.012655,2
2047,2047,-1.7617599,39.492985,0
2048,2048,34.076145000000004,23.327925,2
2049,2049,8.015641,63.78029,7
2050,2050,62.983734,-5.2873044,6
2051,2051,3.8185269999999996,-55.662040000000005,3
2052,2052,-36.206554,-48.509373,5
2053,2053,-70.16197,5.713059400000001,4
2054,2054,45.991409999999995,22.249195,2
2055,2055,-56.24624,2.5758292999999997,4
2056,2056,6.823036999999999,27.426534999999998,0
2057,2057,-17.401510000000002,27.642443,0
2058,2058,10.582187,18.912569,0
2059,2059,46.25672,29.977182,2
2060,2060,-40.578266,-42.655409999999996,5
2061,2061,65.79023000000001,18.122013,8
2062,2062,6.6583295,30.960917,0
2063,2063,-46.7241,1.1538832,4
2064,2064,5.521043,-28.883034000000002,3
2065,2065,-33.654926,53.53592,1
2066,2066,17.18775,-16.462343,3
2067,2067,-18.558632,-23.678326000000002,5
2068,2068,19.986013,-50.074172999999995,3
2069,2069,-39.00673,58.870746999999994,1
2070,2070,-42.89265,58.338680000000004,1
2071,2071,-10.231330999999999,37.217163,0
2072,2072,26.359402000000003,-27.426643,3
2073,2073,-55.301037,11.408121000000001,4
2074,2074,-52.48219,6.953552,4
2075,2075,10.717680999999999,-58.356719999999996,3
2076,2076,22.473654,-15.782368,3
2077,2077,9.991944,-23.257908,3
2078,2078,19.566765,-14.364219,3
2079,2079,72.55136,2.4444427,6
2080,2080,4.3051276,21.741093,0
2081,2081,73.32651,2.0442412,6
2082,2082,-9.487924000000001,12.206019,0
2083,2083,1.2252157,43.995804,0
2084,2084,12.831525,-63.584297,3
2085,2085,14.827210000000001,-22.926662,3
2086,2086,13.155588,-52.622684,3
2087,2087,44.049732,30.832565000000002,2
2088,2088,15.857624,-62.164519999999996,3
2089,2089,19.131071,-44.240677000000005,3
2090,2090,7.1192284,15.678987,0
2091,2091,21.154161,-35.266009999999994,3
2092,2092,-7.830244,29.76766,0
2093,2093,-19.567587,-20.788092000000002,5
2094,2094,-55.810425,14.98151,4
2095,2095,14.963948,-64.8659,3
2096,2096,-30.797940000000004,54.600773,1
2097,2097,-13.8827305,12.950586,0
2098,2098,-65.52164499999999,0.96853125,4
2099,2099,-71.12901,5.631283,4
2100,2100,69.71199,1.821751,6
2101,2101,52.508728000000005,-0.30044657,6
2102,2102,14.505754000000001,-48.61275,3
2103,2103,7.794558500000001,-25.001185999999997,3
2104,2104,-54.92525500000001,17.116692999999998,4
2105,2105,15.7224655,-57.23060600000001,3
2106,2106,52.824936,31.58496,2
2107,2107,6.476041,19.276062,0
2108,2108,11.559394000000001,-48.599674,3
2109,2109,13.827459,-53.700848,3
